"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"FF","2017-06-11","95.4","2.6907","6.2374","James Paxton",571912,572020,"field_out","hit_into_play",,,,,"1","Luke Maile grounds out, shortstop Taylor Motter to first baseman Danny Valencia.  ","R","R","L","SEA","TOR","X","6","ground_ball",2,2,2017,"-0.6311","1.2262","-0.6985","3.2807","null","null","null",1,4,"Top","121.43","160.51",,,572287,,"170611_211814",,,,,,,"3.4900","1.6010","102","43.6","23.8010","95.7280","2211","6.3100",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1886","0.146","0.134","0.00",1,0,0,1,491050,32,"5"
"FC","2017-06-11","87.8","2.7439","6.0342","James Paxton",571912,572020,"null","ball",,,,,"13","null","R","R","L","SEA","TOR","B","null","null",1,2,2017,"0.5094","0.4011","-1.9886","1.1598","null","null","null",1,4,"Top","null","null",,,572287,,"170611_211753",,,,,,,"3.3190","1.5130","null","null","null","88.1830","2179","6.1540",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.3447","0.000","0.000","null","null","null","null","null",491050,32,"4"
"FF","2017-06-11","94.3","2.4506","6.2912","James Paxton",571912,572020,"null","foul",,,,,"11","null","R","R","L","SEA","TOR","S","null","null",1,1,2017,"-0.7783","1.2354","-0.6323","3.6544","null","null","null",1,4,"Top","null","null",,,572287,,"170611_211738",,,,,,,"3.3190","1.5130","null","null","null","95.5360","2244","6.5300",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.9690","0.000","0.000","null","null","null","null","null",491050,32,"3"
"FF","2017-06-11","94.9","2.4811","6.3388","James Paxton",571912,572020,"null","called_strike",,,,,"5","null","R","R","L","SEA","TOR","S","null","null",1,0,2017,"-0.6905","1.3730","0.0775","2.2760","null","null","null",1,4,"Top","null","null",,,572287,,"170611_211723",,,,,,,"3.3190","1.5130","null","null","null","95.8570","2181","6.4920",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0069","0.000","0.000","null","null","null","null","null",491050,32,"2"
"FF","2017-06-11","95.1","2.5267","6.3932","James Paxton",571912,572020,"null","ball",,,,,"11","null","R","R","L","SEA","TOR","B","null","null",0,0,2017,"-0.5491","1.5719","-0.8716","3.0447","null","null","null",1,4,"Top","null","null",,,572287,,"170611_211709",,,,,,,"3.3190","1.5130","null","null","null","95.1170","2226","6.1100",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.3891","0.000","0.000","null","null","null","null","null",491050,32,"1"
"FC","2017-06-11","89.3","2.6157","6.2271","James Paxton",485567,572020,"strikeout","swinging_strike_blocked",,,,,"13","Ezequiel Carrera strikes out swinging.  ","R","L","L","SEA","TOR","S","null","null",2,2,2017,"0.0154","0.5457","-1.3077","0.4587","null","null","null",0,4,"Top","null","null",,,572287,,"170611_211638",,,,,,,"3.3190","1.5130","null","null","null","89.6630","2087","6.4350",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0640","0.000","0.000","0.00",1,0,0,"null",491050,31,"5"
"FF","2017-06-11","93.8","2.6806","6.3248","James Paxton",485567,572020,"null","foul",,,,,"9","null","R","L","L","SEA","TOR","S","null","null",2,1,2017,"-0.9529","1.6540","0.3165","2.0576","null","null","null",0,4,"Top","null","null",,,572287,,"170611_211621",,,,,,,"3.3190","1.5130","null","null","null","94.5120","2262","6.4820",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0167","0.000","0.000","null","null","null","null","null",491050,31,"4"
"FF","2017-06-11","96.0","2.8129","6.1176","James Paxton",485567,572020,"null","ball",,,,,"13","null","R","L","L","SEA","TOR","B","null","null",1,1,2017,"-0.7320","1.5108","-0.5567","1.2397","null","null","null",0,4,"Top","null","null",,,572287,,"170611_211607",,,,,,,"3.3190","1.5130","null","null","null","96.3330","2232","6.4670",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0315","0.000","0.000","null","null","null","null","null",491050,31,"3"
"FC","2017-06-11","88.9","2.8496","6.1561","James Paxton",485567,572020,"null","ball",,,,,"13","null","R","L","L","SEA","TOR","B","null","null",0,1,2017,"0.0872","0.8186","-0.9685","1.1349","null","null","null",0,4,"Top","null","null",,,572287,,"170611_211555",,,,,,,"3.3190","1.5130","null","null","null","89.2200","2063","6.2130",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.2854","0.000","0.000","null","null","null","null","null",491050,31,"2"
"FF","2017-06-11","91.4","2.8114","6.2646","James Paxton",485567,572020,"null","foul",,,,,"6","null","R","L","L","SEA","TOR","S","null","null",0,0,2017,"-0.8542","1.7369","0.6056","2.3842","null","null","null",0,4,"Top","null","null",,,572287,,"170611_211523",,,,,,,"3.3190","1.5130","null","null","null","91.3680","2176","6.1340",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.3650","0.000","0.000","null","null","null","null","null",491050,31,"1"
"FF","2017-06-11","96.3","2.6985","6.1890","James Paxton",446381,572020,"field_out","hit_into_play",,,,,"4","Darwin Barney flies out to left fielder Ben Gamel.  ","R","R","L","SEA","TOR","X","7","fly_ball",1,2,2017,"-1.0013","1.0913","-0.6010","2.6328","null","null","null",2,3,"Top","73.05","111.11",,,572287,,"170611_210246",,,,,,,"3.4900","1.6010","269","91.7","46.5100","97.2280","2147","6.5480",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.9486","0.007","0.010","0.00",1,0,0,3,491050,25,"5"
"KC","2017-06-11","79.7","2.5901","6.2547","James Paxton",446381,572020,"null","ball",,,,,"14","null","R","R","L","SEA","TOR","B","null","null",0,2,2017,"0.7322","-0.3717","1.6623","2.3638","null","null","null",2,3,"Top","null","null",,,572287,,"170611_210234",,,,,,,"3.4900","1.6010","null","null","null","79.7350","1918","6.1520",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.3464","0.000","0.000","null","null","null","null","null",491050,25,"4"
"FC","2017-06-11","88.5","2.8634","6.0251","James Paxton",446381,572020,"null","foul",,,,,"5","null","R","R","L","SEA","TOR","S","null","null",0,2,2017,"0.0329","0.5951","0.0077","2.6963","null","null","null",2,3,"Top","null","null",,,572287,,"170611_210218",,,,,,,"3.4900","1.6010","null","null","null","89.1680","null","6.2140",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.2852","0.000","0.000","null","null","null","null","null",491050,25,"3"
"FF","2017-06-11","96.0","2.6161","6.2107","James Paxton",446381,572020,"null","foul",,,,,"2","null","R","R","L","SEA","TOR","S","null","null",0,1,2017,"-0.8932","1.5432","0.1468","3.5865","null","null","null",2,3,"Top","null","null",,,572287,,"170611_210157",,,,,,,"3.4900","1.6010","null","null","null","96.8770","2269","6.5980",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.9012","0.000","0.000","null","null","null","null","null",491050,25,"2"
"FF","2017-06-11","94.9","2.6078","6.3147","James Paxton",446381,572020,"null","called_strike",,,,,"1","null","R","R","L","SEA","TOR","S","null","null",0,0,2017,"-0.8302","1.5947","-0.6002","3.2487","null","null","null",2,3,"Top","null","null",,,572287,,"170611_210142",,,,,,,"3.4900","1.6010","null","null","null","95.9140","2235","6.8160",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.6826","0.000","0.000","null","null","null","null","null",491050,25,"1"
"FF","2017-06-11","96.7","2.7946","6.1938","James Paxton",453064,572020,"field_out","hit_into_play",,,,,"8","Troy Tulowitzki grounds out softly, third baseman Kyle Seager to first baseman Danny Valencia.  ","R","R","L","SEA","TOR","X","5","ground_ball",1,2,2017,"-0.9002","1.5324","-0.0298","1.8469","null","null","null",1,3,"Top","113.14","182.30",,,572287,,"170611_210106",,,,,,,"3.4900","1.6010","null","82.9","-20.6990","96.5580","2277","6.3100",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1888","0.075","0.069","0.00",1,0,0,2,491050,24,"4"
"FC","2017-06-11","89.1","2.4759","6.2106","James Paxton",453064,572020,"null","ball",,,,,"13","null","R","R","L","SEA","TOR","B","null","null",0,2,2017,"-0.2198","0.6401","-2.1691","-1.2673","null","null","null",1,3,"Top","null","null",,,572287,,"170611_210045",,,,,,,"3.4900","1.6010","null","null","null","89.2660","2099","6.4610",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0377","0.000","0.000","null","null","null","null","null",491050,24,"3"
"KC","2017-06-11","80.0","2.5102","6.3593","James Paxton",453064,572020,"null","called_strike",,,,,"3","null","R","R","L","SEA","TOR","S","null","null",0,1,2017,"0.5382","-0.1854","0.5016","3.2996","null","null","null",1,3,"Top","null","null",,,572287,,"170611_210028",,,,,,,"3.4900","1.6010","null","null","null","80.4590","2003","6.2900",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.2085","0.000","0.000","null","null","null","null","null",491050,24,"2"
"FF","2017-06-11","93.9","2.6936","6.3294","James Paxton",453064,572020,"null","swinging_strike",,,,,"5","null","R","R","L","SEA","TOR","S","null","null",0,0,2017,"-0.5585","1.8410","0.1727","2.6234","null","null","null",1,3,"Top","null","null",,,572287,,"170611_210011",,,,,,,"3.4900","1.6010","null","null","null","93.6200","2248","6.1910",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.3079","0.000","0.000","null","null","null","null","null",491050,24,"1"
"CH","2017-06-11","86.2","2.4731","6.3569","James Paxton",475253,572020,"field_out","hit_into_play",,,,,"6","Justin Smoak grounds out, second baseman Robinson Cano to first baseman Danny Valencia.  ","R","R","L","SEA","TOR","X","4","ground_ball",2,1,2017,"-1.0395","0.8206","0.4386","2.4203","null","null","null",0,3,"Top","127.59","139.16",,,572287,,"170611_205940",,,,,,,"3.5490","1.6270","9","92.6","-17.3350","86.7800","1734","6.4040",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0949","0.151","0.139","0.00",1,0,0,2,491050,23,"4"
"FF","2017-06-11","93.6","2.8542","6.2110","James Paxton",475253,572020,"null","ball",,,,,"12","null","R","R","L","SEA","TOR","B","null","null",1,1,2017,"-0.8410","1.4151","1.0253","2.8828","null","null","null",0,3,"Top","null","null",,,572287,,"170611_205922",,,,,,,"3.5490","1.6270","null","null","null","93.6110","2131","6.2700",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.2284","0.000","0.000","null","null","null","null","null",491050,23,"3"
"CH","2017-06-11","86.5","2.5680","6.3562","James Paxton",475253,572020,"null","ball",,,,,"14","null","R","R","L","SEA","TOR","B","null","null",0,1,2017,"-1.1227","0.9010","1.0172","2.1105","null","null","null",0,3,"Top","null","null",,,572287,,"170611_205908",,,,,,,"3.5490","1.6270","null","null","null","86.7270","1756","6.3080",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1904","0.000","0.000","null","null","null","null","null",491050,23,"2"
"KC","2017-06-11","78.1","2.4907","6.3572","James Paxton",475253,572020,"null","called_strike",,,,,"7","null","R","R","L","SEA","TOR","S","null","null",0,0,2017,"0.6366","-0.5245","-0.6401","2.1754","null","null","null",0,3,"Top","null","null",,,572287,,"170611_205854",,,,,,,"3.5490","1.6270","null","null","null","77.4250","2047","5.6150",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.8833","0.000","0.000","null","null","null","null","null",491050,23,"1"
"FC","2017-06-11","89.9","2.8101","6.0465","James Paxton",434778,572020,"field_out","hit_into_play",,,,,"7","Kendrys Morales grounds out, third baseman Kyle Seager to first baseman Danny Valencia.  ","R","R","L","SEA","TOR","X","5","ground_ball",2,2,2017,"0.0942","0.5102","-0.3729","1.8077","485567.00","571912.00","518626.00",2,2,"Top","94.96","169.86",,,572287,,"170611_204659",,,,,,,"3.3710","1.5350","5","77.2","-24.9980","90.2180","2077","6.3820",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1165","0.061","0.057","0.00",1,0,0,2,491050,18,"5"
"FF","2017-06-11","96.6","2.5826","6.1959","James Paxton",434778,572020,"null","ball",,,,,"11","null","R","R","L","SEA","TOR","B","null","null",1,2,2017,"-0.7062","1.1094","-0.0473","4.6071","485567.00","571912.00","518626.00",2,2,"Top","null","null",,,572287,,"170611_204638",,,,,,,"3.3710","1.5350","null","null","null","97.2950","2210","6.3590",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1403","0.000","0.000","null","null","null","null","null",491050,18,"4"
"FC","2017-06-11","90.1","2.7152","6.0639","James Paxton",434778,572020,"null","foul",,,,,"2","null","R","R","L","SEA","TOR","S","null","null",1,1,2017,"0.0844","0.4654","0.1189","2.8760","485567.00","571912.00","518626.00",2,2,"Top","null","null",,,572287,,"170611_204610",,,,,,,"3.3710","1.5350","null","null","null","91.4460","2161","6.6880",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.8109","0.000","0.000","null","null","null","null","null",491050,18,"3"
"FC","2017-06-11","88.8","2.6792","6.0975","James Paxton",434778,572020,"null","swinging_strike",,,,,"13","null","R","R","L","SEA","TOR","S","null","null",1,0,2017,"0.0970","0.5887","-1.2123","2.1140","485567.00","571912.00","518626.00",2,2,"Top","null","null",,,572287,,"170611_204549",,,,,,,"3.3710","1.5350","null","null","null","89.6590","2229","6.5660",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"53.9325","0.000","0.000","null","null","null","null","null",491050,18,"2"
"FF","2017-06-11","96.6","2.6382","6.2894","James Paxton",434778,572020,"null","ball",,,,,"11","null","R","R","L","SEA","TOR","B","null","null",0,0,2017,"-0.6217","1.3768","-0.9036","3.7663","485567.00","571912.00","518626.00",2,2,"Top","null","null",,,572287,,"170611_204532",,,,,,,"3.3710","1.5350","null","null","null","97.0910","2301","6.4980",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0007","0.000","0.000","null","null","null","null","null",491050,18,"1"
"FC","2017-06-11","90.0","2.6867","6.1570","James Paxton",430832,572020,"strikeout","swinging_strike",,,,,"7","Jose Bautista strikes out swinging.  ","R","R","L","SEA","TOR","S","null","null",1,2,2017,"-0.0008","0.5382","-0.6574","1.7419","485567.00","571912.00","518626.00",1,2,"Top","null","null",,,572287,,"170611_204454",,,,,,,"3.3710","1.5350","null","null","null","90.8790","2076","6.4810",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0179","0.000","0.000","0.00",1,0,0,"null",491050,17,"4"
"FC","2017-06-11","89.7","2.6771","6.1863","James Paxton",430832,572020,"null","foul",,,,,"4","null","R","R","L","SEA","TOR","S","null","null",1,1,2017,"0.0482","0.8399","-0.5307","2.4357","485567.00","571912.00","518626.00",1,2,"Top","null","null",,,572287,,"170611_204434",,,,,,,"3.3710","1.5350","null","null","null","89.8070","2134","6.3930",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1056","0.000","0.000","null","null","null","null","null",491050,17,"3"
"FC","2017-06-11","88.6","2.6010","6.1253","James Paxton",430832,572020,"null","swinging_strike",,,,,"7","null","R","R","L","SEA","TOR","S","null","null",1,0,2017,"0.1787","0.4799","-0.4085","1.8504","485567.00","571912.00","518626.00",1,2,"Top","null","null",,,572287,,"170611_204416",,,,,,,"3.3710","1.5350","null","null","null","89.1810","2088","6.4190",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.0795","0.000","0.000","null","null","null","null","null",491050,17,"2"
"FC","2017-06-11","88.5","2.6189","6.2444","James Paxton",430832,572020,"null","ball",,,,,"13","null","R","R","L","SEA","TOR","B","null","null",0,0,2017,"0.4149","0.4014","-1.7435","1.8166","485567.00","571912.00","518626.00",1,2,"Top","null","null",,,572287,,"170611_204358",,,,,,,"3.3710","1.5350","null","null","null","88.9280","2087","6.3810",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1177","0.000","0.000","null","null","null","null","null",491050,17,"1"
"FF","2017-06-11","96.7","2.5369","6.3251","James Paxton",518626,572020,"single","hit_into_play_no_out",,,,,"4","Josh Donaldson singles on a sharp line drive to left fielder Ben Gamel.   Ezequiel Carrera to 3rd.    Luke Maile to 2nd.  ","R","R","L","SEA","TOR","X","null","line_drive",1,2,2017,"-0.8558","1.4770","-0.6075","2.6923","null","485567.00","571912.00",1,2,"Top","75.34","82.00",,,572287,,"170611_204244",,,,,,,"3.4110","1.5650","271","104.2","13.5960","96.9720","2288","6.3610",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1374","0.702","0.768","0.90",1,1,0,4,491050,16,"6"
"KC","2017-06-11","80.4","2.3973","6.2556","James Paxton",518626,572020,"null","foul",,,,,"6","null","R","R","L","SEA","TOR","S","null","null",1,2,2017,"0.6780","-0.6923","0.5529","2.2563","null","485567.00","571912.00",1,2,"Top","null","null",,,572287,,"170611_204152",,,,,,,"3.4110","1.5650","null","null","null","80.5640","2141","6.3350",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.1636","0.000","0.000","null","null","null","null","null",491050,16,"5"
"FC","2017-06-11","89.6","2.6269","6.2045","James Paxton",518626,572020,"null","foul",,,,,"1","null","R","R","L","SEA","TOR","S","null","null",1,2,2017,"0.2581","0.5020","-0.6695","2.9709","null","485567.00","571912.00",1,2,"Top","null","null",,,572287,,"170611_204128",,,,,,,"3.4110","1.5650","null","null","null","89.7020","2100","6.2980",491050,572020,572287,502143,429664,572122,600301,592325,628338,571745,"54.2012","0.000","0.000","null","null","null","null","null",491050,16,"4"
